id,author,date,text,likes,reply_count,is_reply
UgyumOT1CcEiqW0p7mF4AaABAg,@gasskeunchannel2741,2024-10-15T01:14:49Z,"Pertanyaan gw sampe saat ini: kenapa Nadiem yang prestasi terbesarnya adalah di bidang UMKM dengan bikin Gojek, kok bukan dijadiin menteri UMKM / ekonomi kreatif / apalah yang sejenis, kok malah jadi menteri pendidikan?",0,0,False
UgybO33dD3udrCJuR4p4AaABAg,@keys22-g9s,2024-10-15T01:12:10Z,"Ini sharing ya yang saya temui 
1. Gak semua guru mempunyai kesejahteraan, terutama guru honorer. Sistem gaji guru honorer akan membuat kalian kaget. Coba aja kalian tanya guru horoner apalagi di daerah pelosok.
2. Murid kurang ada rasa ambisius atau gampang menyerah, tapi ini ga semua ya. Ada juga kok yang ambisius, good job sih yang punya semangat. 
3. Kurikulum yang tidak bisa diaplikasikan ke semua anak, ada anak yang sudah paham jelas dia bisa melakukan taksonomi bloom paling tinggi yaitu create. Ada yang belum paham gabisalah tiba-tiba create kan harus remember dulu. Guru juga gabisa memperhatikan satu persatu kalau muridnya lebih dari 30 itu.",0,0,False
UgzQk6rWu_Q-8_SocuF4AaABAg,@yogasudiana___5035,2024-10-15T01:11:50Z,Bang irwan bolehnanya sebesar besarnya ngga? Pernah ga sih pemerintah mau menanggapi komentar atau video yang bang irwan buat?,1,0,False
UgyPcbERlcCw_1l5ZmJ4AaABAg,@agusrahayu2617,2024-10-15T01:07:56Z,kalau pemerintah gagal kita bisa bisa Menuju Indonesia Bodoh.,0,0,False
UgzfY-XBL0vPBnWU5_F4AaABAg,@dharmawangsajalil2452,2024-10-15T01:05:36Z,"Di atas tahun 2010 pendidikan nasional mulai error walaupun Ujian Nasional masih diadakan, krn faktanya Siswa2 dpt bocoran jawaban krn PEMDA punya kepentingan. Setelah dihapuskan UN malah tambah gak jelas, sistem zonasi malah jd bisnis",0,0,False
UgyJ3fetWxuSF82igY14AaABAg,@muhammadsutarsah2575,2024-10-15T01:05:13Z,"Klo fasilitas udh merata dan setara,sbtulnya tidak perlu sistem zonasi,madyarakat pasti akan memilih sekolah yg dekat dg rumahnya. Ngapain sekolah jauh2 klo emang sekolah ditempat dy sendiri udh bagus fasilitasnya. Makanya ngawur sekali ini pemerintah,masyarakat dipaksa bt sekolah di areanya masing2, tp sekolahnya gk rata kualitasnya jomplang",0,0,False
Ugzn-7rYLeuv5LxHA6N4AaABAg,@ainurrohmah5328,2024-10-15T01:01:48Z,"Bang, lu menggambarkan dengan JELAS apa yang terjadi sekarang",0,0,False
UgzbFGqSM5jnD8UdoN14AaABAg,@ega4102,2024-10-15T01:00:46Z,"Sebenarnya, selain sistem pendikan dan kurikulum kualitas profesional guru juga harus di benahi dan kesadaran gur itu sendiri, saya seorang guru dan sering kali menemukan tdk banyak tapi ada saja guru yang rajin sekali absen yang ternyata sertifikasi juga.",0,0,False
Ugxefm85muudE2jYBdZ4AaABAg,@lilikjunedy5386,2024-10-15T00:59:04Z,"Jika suatu urusan diserahkan kpada yg bukan ahlinya, maka tunggulah kehancurannya.",0,0,False
UgyU3qm0gaemsOE8ydN4AaABAg,@bernitmaruba9224,2024-10-15T00:59:00Z,"Indonesia ini ngaco. 
Pendidikan gaya2an ikut Finlandia, demokrasi gaya2an ikut amerika. Ya hancur. Era globalisasi skrg ini, seperti menempatkan setiap negara di trek lingkaran lari, terlihat sejajar, tapi faktanya kita tertinggal banyak laps.",0,0,False
UgwaZMjc43o9ep9SI7h4AaABAg,@hobimancinggtlo,2024-10-15T00:50:26Z,Misi Mentri Pendidikan Pembodohan Pada Siswa Agar Bisa Jadi OJOL Kedepanya,0,0,False
Ugy_TbdTqd3trn3arx94AaABAg,@jeliteung,2024-10-15T00:46:33Z,'Mangkanya' ?! Mas Menteri saja bahasa Indonesianya blepotan.,0,0,False
Ugx1om8sgyULzSxUd8l4AaABAg,@satanime9810,2024-10-15T00:44:51Z,"Sebenarnya mudah saja untuk awal meningkatkan pendidikan Indonesia 
1.untuk sekolah negri harus gratis 100% tanpa ada embel embel beli baju beli buku dll
2.buat standar dasar agar murid naik kelas seperti matematika dasar,membaca,menulis

Kenapa harus gratis total Karna jika muridnya GK memenuhi standar ya tinggal GK di naikin kelas dan orang tua murid GK ngerasa kebebanin Karna emang gratis mau anak tinggal kelas bertahun tahun jgk GK masalah",0,0,False
UgzSyjUOtaXsjXMtX154AaABAg,@clyde24skywalker,2024-10-15T00:43:22Z,"Sekarang ane mulai paham, kalo segala kebijakan itu harusnya bukan berdasarkan nyontek, tapi harusnya berdasarkan studi atau penelitian, lalu studi macam apa yang membuat mereka memutuskan sistem pendidikan Finlandia cocok atau bagus diterapkan di Indonesia ?",0,0,False
UgxYvDxPWlgFX-YQCHx4AaABAg,@liardiluar7923,2024-10-15T00:41:43Z,Curiga nadiem makarim agen asing buat bikin bodoh generasi muda indonesia biar di masa depan indonesia mudah di jajah,0,0,False
Ugwp3pOlnthYQlg5UVp4AaABAg,@SudanaSSalim,2024-10-15T00:40:34Z,"Bisa baca kok malah jadi meroket karir mereka. itu anak jokowi pinter banget, bisa jadi wakil prabowo dan menanangkan prabowo. Jangan takut saya sudah ada disini. Kata anak jokowi",0,0,False
UgyMu_zO2GD8qEm1bHR4AaABAg,@k.jimaa11,2024-10-15T00:39:43Z,imbas dari sistem yg salah kaprah akan di rasakan di generasi selanjutnya di masa depan. apa yg bakal terjadi sungguh tidak bisa di bayangkan akan separah apa. sungguh bapak mentri pendidikan akan ikut menyumbang dosa yg teramat sangat besar,0,0,False
Ugx-Zrr3DTSsTv9vheF4AaABAg,@anthonyglaceon3952,2024-10-15T00:31:41Z,"gimana di sekolah mau belajar, org gurunya sibuk sertifikasi",0,0,False
UgwxTclp3w1UCZzySVF4AaABAg,@youmynee,2024-10-15T00:27:05Z,😮 gua kira itu pada cuman trolling doang bocah,0,0,False
Ugz9fmLR3GhWMbNFhtZ4AaABAg,@rinaldiwirawan1133,2024-10-15T00:24:21Z,Anak sekarang pada bego ga tau gmna di sekolahnya,0,0,False
UgxKQNRAB3eql2kUPTt4AaABAg,@emirromansaabimanyu2867,2024-10-15T00:21:48Z,Bisa gak sih nadiem diturunkan jabatannya?,0,0,False
UgwzYjFOw1Ar-QyvyN94AaABAg,@bisamakanenak,2024-10-15T00:18:16Z,"Konspirasi: anak-anak penerus bangsa kita sengaja dilemahkan di aspek pendidikan, agar rezim terus berkuasa hingga dekade ke depan 😢",0,0,False
UgyI6yWMoQphAfpeTw14AaABAg,@riskysumatri7986,2024-10-15T00:17:20Z,"Guru2 sekarang juga pada malas, cuma mikirn TUKIN DOANG",0,0,False
UgycBkrPuetL19ioPg54AaABAg,@martinnababan2167,2024-10-15T00:15:30Z,"Uda Ferry mungkin timeline nya jangan 5 tahun karena anak SMA & SMP tersebut kalau 5 tahun mundur itu kurang fair
dari SD itu mereka saat itu siapa-siapa Menteri - Menterinya ?",0,0,False
UgwoSq8IofXLuZ7R-9p4AaABAg,@RHCREATIVEINDONESIA,2024-10-15T00:14:25Z,"Bukan hanya SMA, Kuliahpun gitu, sy sarjana ILKOM ajah, pernah jd pembimbing bayangan buat juniorku, pas tanya soal Unsur"" Komunikadi Harold Lasswell, dia ga bisa jawab dan hanya cengengesan. Giliran udah hbs dibantu skripsinya, eh malah blng ""kak kalau mau balik, balik ajah, kami mash disiniau nongkrong"" dia ujar perkataan itu sambil antusias main live tiktok. Bukannya bertanya terkait skripsi malah main tiktok. Mereka lbh suka kebahagiaan instan dibanding sadar akan kemampuan diri yang terbatas untuk bisa raih sesuatu di masa mendatang.",0,0,False
Ugzvxy6klWAttkGB6nZ4AaABAg,@GoblinKeren7,2024-10-15T00:14:15Z,Temen mahasiswa saya saja presentasi masih membaca 😂,0,0,False
UgzgoBB5ntJs1vLXWSV4AaABAg,@mhmmdilhamtajululum5234,2024-10-15T00:13:12Z,"13:00 Kocak bahkan sekelas pemerintah pun membuat kurikulum pendidikan perlu nyontek plek ketiplek dari negara lain, bukannya bikin sendiri sesuai keadaan di negara sendiri",3,0,False
Ugy-7aqOf_2pKWSqnNl4AaABAg,@RevePlan,2024-10-15T00:12:15Z,"Juga tolong ingatkan juga para youtuber/influencer agar mereka menjaga mulut mereka tidak mengucapkan kata-kata buruk atau umpatan seperti ""anjing, goblok, dan kata-kata buruk lainnya"" tolong",0,0,False
Ugz07GGbfC5wMC4zUTJ4AaABAg,@hanifrip,2024-10-15T00:10:19Z,Jangankan sma. Saya kebetulan dosen farmasi. Mahasiswa saya merubag kg ke g aja ga bisaaa,0,0,False
Ugyn81S8BZ4wEq5brnZ4AaABAg,@ajii4890,2024-10-15T00:08:26Z,Tukang ojek jadi maha guru,0,0,False
UgyfhtjixqkNc_52AuN4AaABAg,@agusahmadrizqi9724,2024-10-15T00:06:34Z,Semoga menteri pendidikan yang baru bisa ngasih solusi,0,0,False
UgxsG_-Tz4bf1iFrXsh4AaABAg,@mustharomainimahmud9383,2024-10-15T00:06:32Z,Indonesia akan hancur dari dalam pejabatnya,0,0,False
UgyD-eD4Wzq4jJIQtKd4AaABAg,@Fastimkamil35,2024-10-15T00:04:33Z,"Ngambil kurikulum luar negeri, tp ga dibarengi pemerataan fasil & sarpras serta honor dan gaji yg ga selaras, ya beginilah
Mereka cma niru kurikulumnya doang, tp tdk dngan gaji dan kesejahteraan gurunya",0,0,False
UgwkeAN8FXSeBwy1ENt4AaABAg,@muhamadyayan8630,2024-10-15T00:02:31Z,"Seorang pilot akan sangat mudah untuk menjadi guru, tapi seorang guru tidak akan bisa menjadi pilot...
KOMPETENSI",0,0,False
Ugx_k7qlp1hPcIMLAVx4AaABAg,@Biyasa-m3i,2024-10-15T00:02:06Z,"Terus kalau sudah seperti ini bagaimana,, mau nyalahin gurunya,??, dinas pendidikannya,,nyalahin menterinya??
Yang salah itu kalian sendiri,, 
Terkecoh dengan janji manisnya yg suka masuk gorong2.. akhirnya pilih mentri yg nggak ada basic pendidikan sama sekali... Cuma dari bos ojol..
Rasakno lah... Yg bela2 jokowi",0,0,False
UgwASFm9IlMsP2Q5GVd4AaABAg,@mhmmdilhamtajululum5234,2024-10-15T00:00:26Z,"Dan kita semua tauu, kesalahannya dimulai dari siapa? Yapss dari mul...",0,0,False
UgxifwWHbReYtjGTVyV4AaABAg,@RahmatIskandar28,2024-10-14T23:59:07Z,"Jadi, masih ngerasa UN tidak penting?
Standar nilai 5 aja banyak yang gak mampu apalagi gak ada standar",0,0,False
Ugwk_E3IhwfdbhdWN9Z4AaABAg,@concealstore,2024-10-14T23:56:35Z,"Pengetahuan umum anak jaman sekarang. 

Siapa youtuber indo dengan follower terbanyak? 
Siapa tiktoker indo follower terbanyak? 
Tebak lagu viral tiktok, 
Hafalan gerakan joget tiktok. 

Dah pasti 80% tahu semua 😂",0,0,False
UgzrXvxhsT-N6VZiyYR4AaABAg,@LLLLlll__0000,2024-10-14T23:55:50Z,Berat itu dikondisikan massa dengan gravitasi. Kalo pikirannya kosong berarti mereka cuman badan yg ngikutin feeling doang. Bahasa ilmiahnya tolol,0,0,False
UgyUo6vLqOh73BfWygd4AaABAg,@IBRAHIMIBRAHIM-ze9le,2024-10-14T23:50:37Z,"Semakin rusak pendidikan kalo menteri pendidikan spt anda, merokok di depan umum. Kurang etik",0,0,False
Ugxs_-JtVd0miYfGjep4AaABAg,@mansyuraffandi339,2024-10-14T23:44:32Z,Kesejahteraan guru first!,0,0,False
UgzMpeCDLGn6iKGW29B4AaABAg,@wafihukama4492,2024-10-14T23:43:24Z,"Mau adaptasi sistem di negara lain jg dilihat donk,SDMnya sama ga dgn negara itu.ya kali lu adaptasi sistem dr negara maju ke negara yg ga maju2 alias msh berkembang mulu,amburadul jadinya..
Lu mamam tuh anak smp,smu ga bs baca gara2 naik kelas mulu pdhl kualitasnya nol..",0,0,False
UgzyeJCoeXGK1RzuiWN4AaABAg,@zilashasrealm,2024-10-14T23:39:18Z,Boleh gk sh jadi video trending #1 ni video? Trending #40 belum cukup 🥲 biar orang2 tuh lebih concern sama pendidikan Indonesia..,63,2,False
UgzyeJCoeXGK1RzuiWN4AaABAg.A9aOvGOCdWgA9d9cGTiScT,@louderthaneverkeepcalm,2024-10-16T01:23:21Z,Terusin bang,0,0,True
UgzyeJCoeXGK1RzuiWN4AaABAg.A9aOvGOCdWgA9daxKlQBYL,@muhammadalfaruq4023,2024-10-16T05:30:54Z,"Setuju
Nangis banget kalo bahas pendidikan
Jadi ingat film laskar pelangi sangat mengingatkan perjuangan pendidikan kita dulu😢😢😢",0,0,True
UgyocVl6HDsZQN-oWnd4AaABAg,@amaliaulfah5253,2024-10-14T23:34:42Z,"ngeri sihh jujur ajaa. karena anak tuh wajib diluluskan dengan apapun latar belakangnya, saya sbg guru tau dong si A si B itu gimana nahh kocaknya adalah anak yg kurang wajibb kkm juga. nahlohh. jujur pengen kaya jaman dulu ajaa. anak yang gak layak naik kelas yaa gausah naik ajaa biar jera dan punya rasa tanggung jawab aja. greget beneran deh. karenaa ada anak yg males kebantu dengan sistem ""wajib diluluskan"" dan bener bgt tuh zonasi tuhh gak banget deh menurutku. karena maaf dari sini timbul beli kursi dengan mudahnya dengan harga jutaan (ini kasus negeri ya) lalu sekolah unggulan tuh penting adaa lagi sih. karenaa jujur anak2 tuh jd berlombaa buat belajar dan tumbuh terusss gitu. ini pengalamanku dulu. biar bisa masuk SMA favorit jd kan mau gak mau haruss berjuang bgt kan",0,0,False
UgzTdu5SP_gcfV55-kF4AaABAg,@zero03-one,2024-10-14T23:31:26Z,Yg ga bisa baca berapa % dari yg bisa baca? Serius nanya?,0,0,False
UgyDxNnfFMuHNEIQceV4AaABAg,@DedddyIndra,2024-10-14T23:28:48Z,"Nonton ini lucu tapi ga tau harus sedih,bahagia atau miris😢",0,0,False
UgzW7ftQVKRxLt1COiN4AaABAg,@annisaeyesha4153,2024-10-14T23:27:59Z,"may gw kasih tau gak kenapa gak bisa baca?

bukan karena adopsi dr finlandia,
kalo logikanya karena finlandia

semua org di finlandia usia setara SMA pd buta huruf

jd ada anak, harusnya gak naik kelas atau gak bs ke jenjang berikutnya (contohh dr SD ke SMP),
tp kok bs naik dan lanjut terussss


tanya kenapaaaa

hal ini udh terjadi jauh sblm Nadine menjabat

jadi mangkanya,
stop utk ngeledekin dan menekan anak gak naik kelas itu buruk

hal itu membuat orangtuanya gelap mata mencari berbagai macam cara agar anaknya bs naik kelas dan lulus dg cara yg tdk elok",0,0,False
Ugw9VEVGhz32eIK3lD14AaABAg,@dedicung5101,2024-10-14T23:26:37Z,"di SMP istri gua ngajar jd guru,, ada yg gk bisa baca...🎉🎉 Luar biasa nadiem...🤣",0,0,False
UgwosgBShOTlT59-yIV4AaABAg,@Faramid1173,2024-10-14T23:25:53Z,YAA GINI KALO TUKANG OJEK DISURUH JADI MENTERI PENDIDIKAN,0,0,False
Ugz2zM_2d6Zjcwrq6tF4AaABAg,@uziirzis2634,2024-10-14T23:24:43Z,"nadiem merasa udah hebat, tak mau menerima masukan dari luar",0,0,False
UgxfzqPcShBeAPsdVed4AaABAg,@LLLLlll__0000,2024-10-14T23:23:41Z,"Dulu tiap kali masuk sekolah itu pasti di tes kecerdasan kita. Syarat untuk mampu mengikuti pelajaran, biar guru bisa tahu kalo misal ada anak pintar tapi nakal, guru bisa mengarahkan. Kalo emang udah rendah biasa guru angkat tangan, trs pantatnya tendang buang ke sungai (canda)",0,0,False
UgxOTNffdypTa6kNFA94AaABAg,@endahwinarni2825,2024-10-14T23:23:37Z,"Yang lebih miris anak2 bilang serta para orangtua wali ""gak usah belajar, gak usah membaca, gak usah anak jd pintar nanti anak2 pasti naik kelas"".....hah luar biasa ada pemikiran seperti itu",0,0,False
UgwZzjXu0PiytvCHbHB4AaABAg,@muhammaddaming2163,2024-10-14T23:22:38Z,"Generasi Harapan besok adalah produk percobaan mereka hari ini..!! 

2045 Indonesia Emas..?? Mungkin,
Tapi Semoga Penentu arah hari ini masih pada hidup 2045..??",1,0,False
Ugw8sVNVGMTa3bzSVaB4AaABAg,@ArifBudiman-z4q,2024-10-14T23:20:50Z,"Mentri yg begini ini yg Mulyono pakai 😬 kalau mentri yg benar² kerja, ya langsung dipecat 🤣🤣",0,0,False
UgwEqDGYUoRyPaosDhV4AaABAg,@rudimaulana9422,2024-10-14T23:20:36Z,"Ini yang miris bisa naik kelas,harus naik kelas tanpa perlu bisa apa"",,di tempat ku sudah lama terjadi,..😢",0,0,False
UgxFib3uwfO7LqQGbvN4AaABAg,@hidayat123_1,2024-10-14T23:20:29Z,Itulah kalau menteri di duduki oleh  orang yg paham ttg pendidikan 😅,0,0,False
UgxdrXRh249kn0YkCWd4AaABAg,@arisroni9650,2024-10-14T23:09:52Z,"semenjak ujian nasional di hapus,serasa anak2 jaman sekarang lebih mementingkan tiktokan nongkrong,seperti tidak ada daya saing di kemudian hari 2045 indonesia emas BULLSHIT,dulu masih ada greget untuk belajar karena ada ujian nasional karena untuk menentukan kelulusan lh sekarang anak paud sampe sma/smk tiktok adalah pembelajaran sehari hari",0,0,False
UgzJp-tWxpqkQFPIZYZ4AaABAg,@Amiruddinmdd2288,2024-10-14T23:09:45Z,Kurikulum rusak sih kurikulum merdeka ini. Lebih bagus KTSP. Sekarang guru jadi biduan. Belajar joget dan nyanyi🗿,0,0,False
UgxiJ8ifMnup5hIoYXZ4AaABAg,@yudhisFF,2024-10-14T23:08:47Z,"saya sebagai guru ingin UN diadakan kembali,..... berkiblatlah sistem pendidikan ke Cina....",1,0,False
Ugz8ZP44uO2bgJd3gHR4AaABAg,@sarwanmashar3828,2024-10-14T23:07:33Z,Zonasi sistem paling Goblok...emang Pembangunan SEKOLAH sdh MERATA,0,0,False
UgxCfRvfwGnWtNo_2jp4AaABAg,@panusunansiburian2118,2024-10-14T23:07:24Z,boleh bang ajak guru2 lewat youtube demo ke menteri pendidikan lewat cara legal dengan cuti bersama dan cuti digunakan untuk turun ke jalan,0,0,False
Ugz2Lqh3G2xmiZHIJhl4AaABAg,@rizkywicaksonoputro,2024-10-14T23:05:15Z,"bener banget ini, malah klo dilihat lebih dalam lagi kondisi pendidikan lebih buruk lagi, murid jadi semau”nya terhadap guru dan materi pembelajaran karena dia merasa bahwa nanti gw juga lulus dan tenang akan aman” aja gak kan di keluarkan dan gak naik kelas, orangtua murid sebagai indikator penting dirumah malah cuek juga sama anak, merasa sekolah gratis tugas dan beban oraghtua untuk mendidikan anak di limpahkan ke sekolah, dirumah anak dibebas liarkan. guru di tekan oleh beberapa aplikasi yang akhirnya guru juga tugasnya terbagi, antara mengajar dan membuat laporan. 😢",0,0,False
UgwTPR3CBfOHr3zg-FR4AaABAg,@rookiedevs2090,2024-10-14T23:03:46Z,Terima kasih jokowi sudah menciptakan budak yg siap di bayar murah,0,0,False
UgwKHOtsNJCGrCAMufx4AaABAg,@dfffdfhh,2024-10-14T23:02:13Z,"Ya Alloh hukumlah yg seberat2 nya dan neraka jahanam 7 turunan utk para gerombolan yg merusak UU konstitusi dan hukum neraka jahanam juga para pendukungnya para oknum2 asn maling KKN yg mencurii uang negara dg cara markup harga anggaran utk dpt fee dr vendor, lakukan pungli2, Amiin.",1,0,False
Ugyd0TIty6-O2xPprr94AaABAg,@RanHaitaniS62,2024-10-14T23:00:07Z,njing skolah makan pempek🗿,0,0,False
Ugw6LcAowQ1C1WX_ujp4AaABAg,@arf_1622,2024-10-14T22:53:32Z,"Sesama di Asia, kenapa tidak mengadopsi sistem belajar dari negara sesama Asia contohnya seperti korea, jepang, thailand, singapura dll",1,0,False
Ugz2i4ItBkYY31aJvzZ4AaABAg,@dedsu4557,2024-10-14T22:50:02Z,"Ga bisa baca, ga puny hp dong ya?atau kaya anak balita, tau make karena liat gambar",0,0,False
Ugw446pueFL65idDVKx4AaABAg,@evyfenny9162,2024-10-14T22:48:40Z,"Bang sebagai akademisi, riset 5 tahun itu sesuatu sekali .. semoga Abang bisa bikin penelitian abang menjadi karya tulis ilmiah, artikel jurnal Bang ... kolaborasi deh Baangggg, biar para akademisi punya literasi dari penelitian Abang, saya juga miris dengan pemangku kebijakan dari sisi pendidikan, fundamental banget tp diobok2 gini .. kita lost 1 generasi lho (asumsi 1 generasi sd sampai sma ""10 tahun""), bagi institusi pendidikan yang bonafit mereka bisa menghasilkan manusia yg terdidik, lha institusi yang tidak memenuhi kriteria (sapras pendidikan yg apa adanya) gimanaaaa ?? Calistung aja banyak yang gak bener, etika anak didik jadi minus ... 😢😢😢",0,0,False
UgzkwYyvE1Pckg8oh794AaABAg,@키메렌시,2024-10-14T22:40:00Z,Gw lebih suka kurikulum ada baru dan sekolah itu di bagi 2 aja pejurusan sama umum/swasta. Klo anak yg udh punya cita² masuk pejurusan klo yg masih g tau atau suka belajar ke umum/swasta. Copy pendidikan finland itu kebodohan mereka di sana bisa maju krn 70% pajak negara di gunakan untuk rumah sakit dan pendidikan. Persentase bisa beda tapi emang banyak bgt uang yg masuk atau modal pendidikan. Bang gmn dengan urusan anak bodoh ? Ya g semua anak sekolah berlian ada namanya sampah contoh yg suka bolos sekolah. Atau masuk sekolah tpi g suka belajar. Jdi ngurusin anak bandel g ada habisnya lebih baik mereka tidak di anggap sebagai bagian rakyat negara ini itu solusi terbaik. Ya klo masih ada abaikan saja paling kerjaannya ojol gpp lah.,0,0,False
UgwCx_A473v31O-lOvN4AaABAg,@bestcococharcoal1415,2024-10-14T22:39:59Z,"Merdeka belajar. Udah di kasih merdeka, tapi guru2 guoblok. Ga bisa bikin pembelajaran yg mencerdaskan murid2nya padahal udah dikasih kemerdekaan mengajar.",0,0,False
Ugzz4-C_wfmMaZFpPt54AaABAg,@ekasunsethill1537,2024-10-14T22:33:37Z,Nadim cokkkkk aku kira suhuuuu ternyataaaa. Ngeri cokk. Anak SMA ga bisa baca,0,1,False
Ugzz4-C_wfmMaZFpPt54AaABAg.A9aHP8bz3nPA9aMoe1238j,@trafalgardmail4811,2024-10-14T23:20:55Z,"Padahal udh jelas bobroknya masih aja dipake 😂
Dulu Anies malah cuma sebentar jabat mendikbud",0,0,True
UgwPaeIFEQerzQDzWhF4AaABAg,@arpb-sl3un,2024-10-14T22:30:03Z,"Jepang Korea taiwan aja ga ngadopsi pendidikan Skandinavia, terus knp kita ngikutin sistem mereka,",1,0,False
Ugwvo2EfcnmnZVJk-Kx4AaABAg,@naulislipknot1267,2024-10-14T22:25:00Z,"Guru-guru jaman now sibuk ngurus karier diri sendiri, ngajar di sekolah hanya formalitas..",0,0,False
UgyXRLn86I9ZKZIvmkt4AaABAg,@power9046-h1o,2024-10-14T22:18:08Z,"Itu ada peran orang tua juga kalau orang tuanya abai ya begini 
.ada prioritas orang tua  disini dari  kurikulum yg di berikan ke anaknya",0,0,False
UgwBFrWIDeMLqL18m3x4AaABAg,@abdulrovid7051,2024-10-14T22:17:15Z,"Pernah gua main ke rumah tetangga trs anaknya kelas 1 lagi ngerjain PR, tingkat kesulitannya gak masuk akal, padahal masih kelas 1 trs masih belum bisa baca karna diTK gak diajarin mbaca, trs ngerjainnya gimana? 😂",0,0,False
UgxXesjB7dDRHBMN_8d4AaABAg,@Hds93-o9d,2024-10-14T22:15:40Z,Garut 😂,0,0,False
UgzlvJmve0ThxKD56ox4AaABAg,@wilz8440,2024-10-14T22:14:37Z,FAKTA: Anak SMP SMA sekarang MALAS MALAS. gaada beban. PASTI LULUS.,0,0,False
UgwWnqt6fc5hACSZmTp4AaABAg,@arifadi3115,2024-10-14T22:05:22Z,Gua sbgai guru setuju bngt dengan kontenmu bang,1,0,False
UgzPVtsSv12c2MFGfv94AaABAg,@DhonZaLEiHanZ,2024-10-14T21:33:41Z,bang lu percaya teori konspirasi ga sih? rakyat dibuat bodoh biar gk banyak nuntut?,0,0,False
Ugx5z8MxUxbQafu3VQ14AaABAg,@adebelaananda10,2024-10-14T21:08:21Z,"Setahun lagi putri ku lulus,,semoga jadi anak yg berguna dan bermanfaat untuk nya untuk dunia dan ahirat nya,,Semoga etitut untuk sehari""juga bagus,,secara anak""Sekarang,,,,hmmm",0,0,False
UgzQss1gq61xcU315Mx4AaABAg,@absorkun,2024-10-14T20:47:24Z,"Mantap, tapi sistem pendidikan yang tepat buat Indonesia tuh kaya gimana dong? Kan mau pake sistem apapun harus pake fasilitas yang memadai, emng kalau pemerintahannya masih bobrok kaya gini bisa menuhin kebutuhan fasilitas tersebut? Ditambah praktek korupsi, yang mana korupsinya dimulai dari hulu ke hilir ada semua. Apalagi kalau rumor semutar ""ormas"" tertentu yang suka ikut campur sistem pendidikan dan administrasi/keuangan di lingkungan sekolah itu benar adanya.

Mohon pencerahannya kawan-kawan.
Terima kasih.",0,0,False
UgzDQfghcPC3RcYvdep4AaABAg,@KorosukeS,2024-10-14T20:46:06Z,Ini adalah fakta sistem pendidikan Indonesia sangatlah buruk sampai sampai membuat orang2 menjadi bodoh dan memasuki dunia kerjanya itu sulit dan sistem pekerjaan sekarang sering menyalahi aturan dan tidak sesuai UMR,0,0,False
UgzfalmXc00VqW4tE9B4AaABAg,@qq11433,2024-10-14T20:12:48Z,"oknum guru jg kek kntl.. pengadaan laptop monitor malah dibawa pulang buat anaknya kuliah

pemeriksaan inspektorat masih suap-menyuap.. 
jabatan kepsek masih setor menyetor",0,0,False
UgxQQ6gcRNkaHVlYp6N4AaABAg,@ikhsanfitranz9448,2024-10-14T19:21:45Z,"menurut saya : sistem pendidikan di jepang lebih tepat jika diterapkan di indonesia,dimana sejak kecil dilatih untuk mandiri, disiplin,tertib,saling menghargai orng lain baik itu di lingkungan sekolah,kelas/luar sekolah jd ketika anak tsb sudah dewasa akan menjadi individu yg berkualitas yg faham betul tertib aturan",126,12,False
UgxQQ6gcRNkaHVlYp6N4AaABAg.A9_wRt0-Rf2A9dAIR_bJh-,@ratriputri3492,2024-10-16T01:29:15Z,Yang harus ditanamkan dari kecil itu kejujuran. Percuma sopan tapi maling. Katakan tidak untuk mencontek dari dini,21,0,True
UgxQQ6gcRNkaHVlYp6N4AaABAg.A9_wRt0-Rf2A9dE9lPEvI5,@putrapratama-sq8hu,2024-10-16T02:03:01Z,@@ratriputri3492 ya jepang itu... disuruh nyapu sama nyiapin makan siang dan ga boleh jajan sampe pulang lagi...,7,0,True
UgxQQ6gcRNkaHVlYp6N4AaABAg.A9_wRt0-Rf2A9dGjYvsUmD,@amiami8550,2024-10-16T02:25:31Z,"Sekolahku dulu setengah menerapkan pendidikan Jepang. Diajarkan menyapu, mencuci piring, menyetrika pakaian.. sampai ada orangtua murid geruduk sekolah, mereka protes katanya orangtua sudah bayar mahal mahal masuk sekolah, di sekolah anak diajarkan jadi pembantu 😅 habis itu pelajaran practical life ini ditiadakan sementara sampai ada hasil mediasi",16,0,True
UgxQQ6gcRNkaHVlYp6N4AaABAg.A9_wRt0-Rf2A9dbJdK56iG,@Boediprasetya,2024-10-16T05:34:05Z,"orang tuanya gak tertip, gak disiplin serba instan",8,0,True
UgxQQ6gcRNkaHVlYp6N4AaABAg.A9_wRt0-Rf2A9e4CbdFKEc,@dodo-uz4ct,2024-10-16T09:55:16Z,"Tp mesti diubah jg, jgn main tempel aja.
Ingat! Tingkat depresi dan bundir anak dan remaja tinggi.",2,0,True
UgyI5sPWi9xEzAOB5v94AaABAg,@ojson4215,2024-10-14T19:21:10Z,Lagu intronya judul apa mas,0,0,False
